LMP_923_R2B1	LMP.Olap_923_R2B1	LMP_923_R3B1	LMP.Olap_923_R3B1	LMP_923_R1B2	LMP.Olap_923_R1B2
ENSG00000257176.2|AC009318.1	55	56.64	53.29	79.32	80	57.26
ENSG00000257181.1|AC025423.4	121.08	131.01	91.92	145.41	122.05	83.77
ENSG00000257218.6|GATC	1155.79	979.81	794.4	1175.27	1149.32	924.45
ENSG00000257267.3|ZNF271P	788	647	521	745	870	664
ENSG00000257270.1|AL928654.2	97.69	121.31	99.64	133.02	96.59	63.67
ENSG00000257298.1|AC008147.2	18	10	8	17	14	16
ENSG00000257315.2|ZBED6	932.53	1046.26	571.13	759.52	725.81	701.99
ENSG00000257337.6|AC068888.1	171.52	113.94	122.83	112.84	175.98	107.25
ENSG00000257354.2|AC048341.1	106	67	63	73	68	30
ENSG00000257365.8|FNTB	515.46	582.81	362.49	600.2	561.1	480.67
ENSG00000257379.1|AC023509.1	70.29	81.73	65.74	38.98	56.38	50.36
ENSG00000257386.1|AC025257.1	31.02	33.56	38.39	41.55	24.88	25.68
ENSG00000257390.5|AC023055.1	25.73	15	9.04	27.07	27.09	21.16
ENSG00000257433.5|AC004241.1	31.96	20.48	17.66	27.6	23.55	30.64
ENSG00000257489.6|AC010203.1	34.34	12.53	18.69	23.52	28.41	21.79
ENSG00000257497.2|AC121761.1	13	6	9	10	13	4
ENSG00000257511.1|AC084824.1	22	8	7	14	16	14
ENSG00000257524.6|AL157935.2	33.86	56.91	81.74	47.02	80.83	27.87
ENSG00000257529.5|RPL36A-HNRNPH2	22.23	19	6.37	12.36	36.32	21.96
ENSG00000257557.2|PPP1R12A-AS1	14.92	11.05	18.15	20.42	25.85	17.39
ENSG00000257591.5|ZNF625	165.22	174.05	123.77	209.82	142.16	139.36
ENSG00000257594.4|GALNT4	214.25	238	139.37	179.64	254.49	165.13
ENSG00000257599.2|OVCH1-AS1	13.34	17.32	12.22	15.26	19.27	11.21
ENSG00000257607.1|AC073957.2	22	23	25	25	18.82	22
ENSG00000257621.7|PSMA3-AS1	859	849.78	581.58	960	942.48	684
ENSG00000257653.1|AC117498.1	77.79	51.22	22.87	44.94	58.08	50.61
ENSG00000257663.1|AC025259.1	80.03	103.17	80.73	121.28	107.48	125.96
ENSG00000257698.1|GIHCG	154	104	87	120	133	92
ENSG00000257704.3|INAFM1	112	122	83	104	100	90
ENSG00000257727.6|CNPY2	1554.85	1319.64	1078.29	1513.96	1598.88	1308.79
ENSG00000257800.1|FNBP1P1	59	53	56	52	44	35
ENSG00000257815.5|AC025159.1	43	36.66	35.16	33.48	36.83	22.39
ENSG00000257921.6|AC025165.3	64.6	13.96	8.9	8.76	8.65	1.81
ENSG00000257923.11|CUX1	2540	2506	1905	2555	2493	2240
ENSG00000257949.7|TEN1	241.79	235.89	204.06	203.2	250.66	221.05
ENSG00000257950.3|P2RX5-TAX1BP3	46.71	34.01	27.88	28.1	45.79	15.58
ENSG00000258017.1|AC011603.2	307.03	218.91	209.7	298.04	299.08	289.75
ENSG00000258056.2|AC009779.2	160	137	147	134	179	125
ENSG00000258057.5|BCDIN3D-AS1	69.62	50.77	39.85	77.92	45.8	35.35
ENSG00000258101.2|AC010173.1	20	7	14	9	13	9
ENSG00000258102.4|MAP1LC3B2	23.29	16.76	8.64	14.23	9.89	8.48
ENSG00000258197.1|NKX2-2-AS1	21.11	29.59	22.25	31.58	44.41	10
ENSG00000258210.1|AC144548.1	35.35	35.81	30.3	34.65	23	42.06
ENSG00000258232.2|AC125611.3	803.86	695.19	607.85	775.05	979.37	718.25
ENSG00000258289.8|CHURC1	1218.86	1231.95	795.7	1311	1280	1020
ENSG00000258301.3|VASH1-AS1	410.23	371.07	304.11	395.07	466.9	350.79
ENSG00000258311.5|AC009779.3	323.05	520.21	327.38	534.96	389.27	443.24
ENSG00000258315.5|C17orf49	600.19	465.99	467.92	520.68	586.97	442.33
ENSG00000258366.8|RTEL1	930.46	888.48	692.69	949.09	946.36	928
ENSG00000258377.1|AL139099.1	355.23	363.9	8.62	496.17	505.65	226.04
ENSG00000258388.7|PPT2-EGFL8	158.59	186.25	119.29	186.82	131.66	136.66
ENSG00000258429.2|PDF	184.06	145.92	123.27	138.28	169.88	150.44
ENSG00000258430.1|AL583722.2	193.61	193.96	92.67	256.56	213.06	146.68
ENSG00000258441.1|LINC00641	632	374	408	387	492	278
ENSG00000258461.5|AC012651.1	29.39	30.5	28.91	10.03	18.16	14.89
ENSG00000258465.7|AL139011.2	61.26	16.58	0	19.07	0	0
ENSG00000258472.8|AC005726.1	71.67	102.56	67.07	101.95	83.06	78.53
ENSG00000258504.2|AL157871.1	205.58	176.94	111.38	189.77	160.05	171.69
ENSG00000258515.1|AL355075.2	32.44	23.97	20.61	40.06	32	13.96
ENSG00000258559.2|AC005519.1	87.49	65.53	54.25	81.95	73.67	60.13
ENSG00000258568.1|RHOQP1	9.27	15.8	5.09	17.12	18.74	10.35
ENSG00000258584.2|FAM181A-AS1	115	140.01	96	171	139.94	140
ENSG00000258590.5|NBEAP1	11	14	2	8	5	19
ENSG00000258610.1|AF111169.1	122.21	83.92	96.34	82.31	94.39	56.6
ENSG00000258634.3|AL160006.1	156.65	139.8	122.12	135.94	174.35	152.84
ENSG00000258643.5|BCL2L2-PABPN1	88.42	28.71	31.63	71.07	15.94	53.87
ENSG00000258644.5|SYNJ2BP-COX16	16.89	24.96	17.74	16.76	52.84	46.46
ENSG00000258653.3|AC005520.1	11.97	14.4	16.49	23.6	37.46	26.69
ENSG00000258655.2|ARHGAP5-AS1	104.96	69.47	68	86.54	115.31	62.36
ENSG00000258674.5|AC011448.1	17.74	16.85	8.74	22.39	18.61	10.43
ENSG00000258677.2|AC022826.2	30.39	65.01	40.16	74.13	40.08	62.06
ENSG00000258701.1|LINC00638	16	9	7	12	11	14
ENSG00000258727.1|AL135999.1	103.72	140.16	64.85	142.1	101.15	103.86
ENSG00000258738.1|AL121603.2	62.74	73.67	78	65.37	64.33	78.16
ENSG00000258749.1|AL110504.1	36.27	6.54	3.67	35.24	40.82	5.69
ENSG00000258754.7|LINC01579	24	27	25	26	39	18
ENSG00000258777.1|HIF1A-AS1	10	11.03	6	16.01	10.01	9.01
ENSG00000258790.1|AL121594.1	69.78	81.35	58.13	74.5	74.87	124.48
ENSG00000258813.2|AL442663.3	12.23	11.2	14.32	7.15	12.21	13.25
ENSG00000258818.4|RNASE4	64.01	33.17	44.78	43.9	32.51	21.96
ENSG00000258839.3|MC1R	153.32	141.57	148.24	143.05	157.01	161.44
ENSG00000258844.1|AL162511.1	18	18	18	12	16	9
ENSG00000258890.7|CEP95	771.33	660	467	680	688.24	563.88
ENSG00000258900.1|HNRNPCP1	33.47	19.93	23.3	17.9	25.91	24.56
ENSG00000258920.1|FOXN3-AS1	28	22	9	20	24	24
ENSG00000258938.1|AL162311.3	9.3	19.62	10.66	15.51	12.34	6.33
ENSG00000258947.7|TUBB3	4096.77	3928.91	4270.79	4100.32	4857.79	4357.39
ENSG00000258986.7|TMEM179	524	393	395	351	506	395
ENSG00000259006.1|AC092143.2	38.78	30.86	27.19	45.09	31.93	29.73
ENSG00000259024.6|TVP23C-CDRT4	71.44	110.86	99.81	22.24	136.23	106.73
ENSG00000259030.7|FPGT-TNNI3K	20.57	21.24	19.38	17.78	26.89	9.73
ENSG00000259040.5|BLOC1S5-TXNDC5	239.21	97.82	145.38	89.68	453.66	235.54
ENSG00000259049.1|AL139317.3	88.96	112.12	113.97	100.6	102.94	98.48
ENSG00000259075.6|POC1B-GALNT4	34.04	0	57.5	134.15	45.21	97.34
ENSG00000259081.1|AF111169.3	13.15	11.26	7.17	19.08	7.41	10.17
ENSG00000259088.1|AL137779.2	7	18	6	18	13	9
ENSG00000259112.2|NDUFC2-KCTD14	17.32	20.18	5.41	28.09	33.68	46.72
ENSG00000259132.1|AL132780.3	40.1	49.31	21.44	14.84	14.94	43.18
ENSG00000259153.1|AC004816.1	33	24	21	43	30	28
ENSG00000259169.1|GNRHR2P1	50.3	25.78	36.41	6.76	30.8	0
ENSG00000259207.7|ITGB3	33	50	35	47	36	49
ENSG00000259209.3|AC004943.1	10	10	11	24	10	7
ENSG00000259244.1|AC048382.2	14.97	9.19	11.13	8.97	11.81	7.03
ENSG00000259248.6|USP3-AS1	21.96	17.44	4.82	17.05	16.94	6.1
ENSG00000259291.2|ZNF710-AS1	315.72	270.24	237.07	281.86	328.26	223.87
ENSG00000259295.6|CSPG4P12	144.8	157.3	117.32	153.8	158.74	145.43
ENSG00000259305.6|ZHX1-C8orf76	35.05	31.25	12.85	32.37	38.68	19.34
ENSG00000259315.1|ACTG1P17	14	15.29	11	20	17.1	11
ENSG00000259316.11|AC087632.1	39.38	56.83	37.11	85.02	40.81	51.82
ENSG00000259318.1|AL356801.1	11	10	9	4	9	5
ENSG00000259319.1|AF111167.2	18	6	12	9	12	16
ENSG00000259321.1|AL136295.2	17.11	8.63	7.92	19.7	9.01	11.31
ENSG00000259330.2|INAFM2	476	467	374	596	518	450
ENSG00000259332.3|ST20-MTHFS	46.16	39.68	39.41	70.94	24.33	32.53
ENSG00000259357.2|AL590133.2	58.85	60.36	49.18	62.45	68.38	45.23
ENSG00000259366.1|AC108449.2	15	15	15	12	19	12
ENSG00000259399.1|TGIF2-RAB5IF	63.61	128.04	116.01	65.71	86.73	41.09
ENSG00000259407.1|AC021739.2	37.44	24.44	16.03	26.53	40.54	25.89
ENSG00000259408.2|AC010809.2	12	11	3	9.2	11	12
ENSG00000259417.3|CTXND1	252	335	182	327	243	279
ENSG00000259420.5|AC046168.2	20	12	10	18	16	23
ENSG00000259429.5|UBE2Q2P2	36.99	38.01	18	31	34.53	24
ENSG00000259431.5|THTPA	410.42	359.91	274.31	373.54	404.32	342.43
ENSG00000259456.3|ADNP-AS1	45	17	20	50	32	28
ENSG00000259460.1|AC078909.1	2.43	0	14.6	10.02	22.46	16.86
ENSG00000259462.2|CPEB1-AS1	12.41	18	9.42	20.4	29.41	11
ENSG00000259479.6|SORD2P	103.67	77.72	85.52	102.38	89.1	68.88
ENSG00000259488.2|AC023355.1	34.13	49.53	31.01	28.47	34.77	28.5
ENSG00000259494.2|MRPL46	342.46	338.95	244.64	401.5	358.62	300.05
ENSG00000259495.2|AC016705.2	245	243	136	260	235	252
ENSG00000259522.3|AL136295.4	0	6.41	17.95	13.83	0	13.81
ENSG00000259523.1|AC022613.2	10	11	10	20	13	7
ENSG00000259529.2|AL136295.5	203.17	181.67	229.14	183.87	332.96	167.93
ENSG00000259562.2|AC090607.2	15	13	9	20	9	9
ENSG00000259605.3|AC074212.1	183.38	200.74	155.67	217.34	233.14	200.31
ENSG00000259607.1|AC108449.3	16.05	11	5.98	16.36	22.19	16.71
ENSG00000259623.1|AC125257.1	176.26	132.57	105.39	183.98	177.23	169.77
ENSG00000259642.2|ST20-AS1	56.8	65.94	58.25	61.31	66.46	80.04
ENSG00000259661.1|AC068831.4	75.75	0.18	18.92	63.97	45.85	35.04
ENSG00000259673.5|IQCH-AS1	77	46	50.93	77.1	66.06	62
ENSG00000259705.1|AC084757.3	13	9	8	4	12	5
ENSG00000259709.1|AC023906.4	30	27	13	21	18.52	29.6
ENSG00000259726.1|CSPG4P11	33.78	44.62	24.33	31.08	32.18	32.41
ENSG00000259768.5|AC004943.2	286.2	377.05	228.44	333.24	297.58	286.14
ENSG00000259774.1|AC243562.3	8	8	12	11.03	17	18
ENSG00000259775.1|AL138976.2	15	5	6	18	15	8
ENSG00000259781.1|HMGB1P6	2654.05	2463.28	1665.98	2638.65	2676.76	2234.56
ENSG00000259802.1|AC012640.2	25	13	19	14	25	20
ENSG00000259820.1|AC083843.3	77	71	39	61	46	33
ENSG00000259856.1|RAB43P1	17.18	26.16	24.92	39.79	35.26	38.37
ENSG00000259863.1|SH3RF3-AS1	23	17	22	33	25	27
ENSG00000259865.1|AL390728.6	76	82	53	141	74	100
ENSG00000259877.2|AC009113.1	123	85	86	77	104	67
ENSG00000259884.1|AC025259.3	91.93	33.91	34.33	39.42	48.94	2.21
ENSG00000259891.1|AC107375.1	89	46	46	57	87	52
ENSG00000259917.1|HNRNPLP2	23.36	19.3	11.2	10.13	22.27	10.06
ENSG00000259943.1|AL050341.2	159	121	110	130	158	111
ENSG00000259948.2|AC124068.1	397.55	361.55	228.23	373.79	408.68	289.59
ENSG00000259952.1|AC009133.2	81.46	76.19	108.02	92.69	54.72	63.73
ENSG00000259953.1|AL138756.1	48	44	36	50	46	50
ENSG00000259956.2|RBM15B	2556.59	2252.41	1880.01	2314.15	2566.32	2123.65
ENSG00000259959.1|AC107068.1	82	102	53	86	74	58
ENSG00000259969.1|AL049838.1	48	22	34	38	58	29
ENSG00000259972.2|AC009120.2	92	55.98	67.98	109.8	125.84	69.85
ENSG00000259976.3|AC093010.3	480.95	478.68	286.91	475.73	452.52	369.3
ENSG00000259994.1|AL353796.1	20	21	10	17	12	24
ENSG00000260000.2|AL133338.1	53	26	32	39	58	31
ENSG00000260005.6|AC027601.1	17.97	27.89	31.87	33.18	22.2	39.02
ENSG00000260007.3|AC107871.1	262.46	198.18	146.87	196.94	235.12	169.86
ENSG00000260032.2|NORAD	11742.66	10460.67	7873.78	11469.74	11570.73	9266.79
ENSG00000260051.1|AL031600.1	21.08	40	29.44	27	30	38.97
ENSG00000260063.1|AL512408.1	12	9	8	18	16	13
ENSG00000260077.1|AC104794.2	64	61	35	66	41	34
ENSG00000260081.2|AF274858.1	12	8	8	13	26	5
ENSG00000260083.1|MIR762HG	30.27	16.83	21.67	25.19	24.33	21.29
ENSG00000260097.2|SPDYE6	24.73	49.07	29.83	49.74	57.62	64.79
ENSG00000260103.2|AC012435.1	23.14	17.86	12.49	16.44	21.17	10.53
ENSG00000260107.1|AC005606.1	27.23	22.65	13.74	40.05	27.12	27.39
ENSG00000260121.1|AC138028.4	91.31	114.98	59.34	148.02	84.13	105.3
ENSG00000260136.5|AC008915.2	16.33	11.01	28.34	19.56	19.38	22.86
ENSG00000260196.1|AC124798.1	26	22	20	35	30	23
ENSG00000260219.2|AC106782.2	34	30	18	19	42	28
ENSG00000260230.3|FRRS1L	235	301	181	282	262	211
ENSG00000260231.2|KDM7A-DT	49	50	32	41	47	31
ENSG00000260233.3|SSSCA1-AS1	41	23	26	28	32	20
ENSG00000260236.1|AC099778.1	46	17	36	42	51	29
ENSG00000260238.6|PMF1-BGLAP	43.19	66.11	13.5	29.3	64.57	51.05
ENSG00000260257.2|AL035071.1	47	45	34	49	38	33
ENSG00000260260.1|SNHG19	48	31	30	31	39	27
ENSG00000260261.2|AC124944.3	172.07	140.72	84	160.75	163.16	128.39
ENSG00000260267.1|AC026471.1	119.91	93.32	65.08	96.26	101.09	93.82
ENSG00000260269.5|AC105036.3	30.02	6.27	7.74	12.4	31.88	4.66
ENSG00000260274.1|AC068338.2	20.27	18.07	15.49	24.15	17.45	12.43
ENSG00000260276.2|AC022167.2	33.51	54.33	41.58	63.92	32.35	48.25
ENSG00000260279.3|AC137932.1	34	32	15	26	20	17
ENSG00000260280.5|SLX1B-SULT1A4	345.48	301.65	267.88	290.61	379.44	254.01
ENSG00000260285.1|AL133367.1	113	115	55	85	108	77
ENSG00000260293.2|AC106820.4	162	134	144	172	169	136
ENSG00000260296.1|AC095057.3	14	11	11	15	10	7
ENSG00000260300.5|AC009119.2	14.07	15.26	0.15	15.82	14.35	7.24
ENSG00000260317.1|AC009812.4	25	19	11	26	12	10
ENSG00000260329.1|AC007541.1	12	11	13	22	19	11
ENSG00000260339.1|HEXA-AS1	15.12	14.21	17	15	16.1	12.12
ENSG00000260342.2|AC138811.2	35.52	34.16	51.47	38.34	70.52	28.88
ENSG00000260367.2|AC109460.1	20.08	17.87	4.36	9.84	10.09	14.19
ENSG00000260400.1|AL513534.2	42	51	37	46	41	21
ENSG00000260404.3|AC110079.1	437.64	385.15	330.78	423.44	392.06	298.76
ENSG00000260426.1|AC008060.4	28	11	9	23	17	14
ENSG00000260430.1|AC099518.1	16	10	17	18	18	19
ENSG00000260442.5|ATP2A1-AS1	52.97	38.87	28.9	31.78	26.54	22
ENSG00000260455.1|NBAT1	34.11	31.64	15	25.54	40	24.23
ENSG00000260456.6|C16orf95	32	34	31	37	32	32
ENSG00000260465.1|AC018557.1	193.71	266.33	158.99	237.9	246.15	147
ENSG00000260526.1|AC109347.1	32	10	7	11	23	15
ENSG00000260528.4|FAM157C	5.21	12.99	10.84	6.26	15.39	2.92
ENSG00000260537.2|AC012184.2	25.21	22.84	48.86	42.62	41.54	16.59
ENSG00000260563.3|AC132872.1	59	35	45	34	48	30
ENSG00000260565.6|ERVK13-1	233.93	218	132	242	203	177.12
ENSG00000260566.2|AC127459.1	11	3.38	4.59	17.57	19.2	13.04
ENSG00000260570.1|AC133550.1	83.33	81.62	27.37	117.65	90.67	82.35
ENSG00000260572.1|AC069224.1	16	10	19	19	13	5
ENSG00000260578.1|AC110597.1	46	15	28	46	52	25
ENSG00000260589.1|STAM-AS1	11	7	11	10	14	3
ENSG00000260604.2|AL590004.3	15	46	23	42	31	30
ENSG00000260630.6|SNAI3-AS1	35	51	45	33	58	56
ENSG00000260641.1|AC114811.2	41	43	40	54	57	44
ENSG00000260643.2|AC092718.3	65.48	54.66	45.79	47.54	82.15	47.04
ENSG00000260645.2|AL359715.2	10	10	10	7	12	2
ENSG00000260664.2|AC004158.1	558.19	419.31	372.23	552.03	605.52	386.82
ENSG00000260669.2|AL096870.2	30.97	20.8	26.23	23.26	37.35	30.93
ENSG00000260691.6|ANKRD20A1	130.76	160.49	67.59	100.6	148.43	99.32
ENSG00000260708.1|AL118516.1	70	38	54	44	43	41
ENSG00000260729.1|AC009690.1	8.45	10.77	2.78	9.61	11.86	24.59
ENSG00000260735.2|AC139256.1	72	51	43.29	70.53	78	48
ENSG00000260751.2|AC008870.2	11	13	28	10	16	12
ENSG00000260772.1|AC012321.1	170.44	183.16	93.71	136.32	149.38	124.7
ENSG00000260774.1|AC021087.3	31	29	21	22.48	22.56	28.28
ENSG00000260793.2|AC003102.1	36	10	21	18	23	12
ENSG00000260804.3|LINC01963	559	567	385	637	618	517
ENSG00000260806.1|AL163051.1	23	14	14	2	13	15
ENSG00000260807.6|AC009041.2	562	498	402.16	430.73	547	427.85
ENSG00000260836.2|AC245033.1	0	13.81	16.27	6.58	0	35.63
ENSG00000260850.2|AC007344.1	17	30	28	29	30	21
ENSG00000260852.1|FBXL19-AS1	128	73	84	66	115	80
ENSG00000260853.2|AC109460.2	145.23	131.94	64.15	147.78	146.47	119
ENSG00000260855.1|AL591848.4	59	40	26	47	44	41
ENSG00000260912.1|AL158206.1	13	20	14	22	15	15
ENSG00000260914.3|AC026464.4	428.69	338.61	282.65	305.43	393.18	269.85
ENSG00000260916.7|CCPG1	368.13	456.26	265.05	473.32	398.61	399.2
ENSG00000260917.1|AL158212.3	105	101	55	88	115	65
ENSG00000260920.2|AL031985.3	66	36	59	75	79	63
ENSG00000260924.2|LINC01311	17	27	32	13	17	22
ENSG00000260942.1|CAPN10-DT	133	70	68	68	106	56
ENSG00000260947.1|AL356489.2	31	12	12	19	20	9
ENSG00000260948.1|AL390195.2	10	15	9	9	19	3
ENSG00000261008.6|LINC01572	86.81	60.69	53.77	84.97	49.48	82.18
ENSG00000261052.5|SULT1A3	307.49	340.81	191.85	287.22	334.43	240.47
ENSG00000261061.1|AC092718.4	129	154	121	223	146	159
ENSG00000261063.1|AC009139.2	30.51	12.23	13.26	34.66	24.41	14.85
ENSG00000261067.7|AC109460.3	83.21	63.98	57.24	51.31	61.27	64.62
ENSG00000261071.1|AL441883.1	20.09	8.73	9.88	4.67	16	13.35
ENSG00000261079.1|AC009053.2	6.9	16.04	11.67	17.59	13.53	14.19
ENSG00000261087.1|AP003469.4	42	26	24	27	38	28
ENSG00000261094.2|AC007066.2	64	53	33	51	65	43
ENSG00000261098.1|AP000766.1	27	20	19	18	19	29
ENSG00000261113.1|AC009034.1	11.6	3.84	15.04	19.19	15.18	16.46
ENSG00000261115.6|TMEM178B	712	705	511	689	690	642
ENSG00000261121.1|LINC02473	17	15	13	14	7	2
ENSG00000261123.1|AC009065.5	10.34	11	9	10.98	24.64	8.81
ENSG00000261126.7|RBFADN	17.58	15	20.08	12.77	21.32	15.73
ENSG00000261135.1|AL137802.2	51.72	44.55	22.82	37	40.75	16.12
ENSG00000261136.1|AC023908.3	53	54	24.29	34	45.42	39.3
ENSG00000261159.1|AC112484.3	24	17	24	21	26	26
ENSG00000261167.1|AC107027.3	25	25	16	35	27	39
ENSG00000261188.1|Z95115.1	116	77	83	80	110	57
ENSG00000261211.1|AL031123.2	6	21	4	13	16	7
ENSG00000261215.1|AL162231.4	12.62	22.15	9.83	12.23	7.83	11.01
ENSG00000261221.3|ZNF865	205	191	180	184	195	174
ENSG00000261236.8|BOP1	667	666	663	761	699	846
ENSG00000261308.2|FIGNL2	24.23	12.14	18.21	20.93	34.22	24.16
ENSG00000261326.3|LINC01355	150	155	81	114	102	71
ENSG00000261335.1|AC005837.1	11.01	12.61	6.22	12.19	11.5	5.05
ENSG00000261342.1|AC006538.1	32	27	16	44	30	45
ENSG00000261351.2|AC116913.1	34.05	30.47	20.53	50.05	45.83	35.06
ENSG00000261360.1|AC010491.1	21	6	12	5	15	9
ENSG00000261366.1|MANEA-DT	16	8	11	6	10	11
ENSG00000261373.1|VPS9D1-AS1	196.62	214.68	192.55	226.7	219.65	190.37
ENSG00000261377.5|PDCD6IPP2	31.6	30.1	35.11	48.58	45.06	36.13
ENSG00000261408.7|TEN1-CDK3	146.18	146.19	126.49	163.16	166.46	148.62
ENSG00000261420.1|AL022069.1	12	5	12	11	15	7
ENSG00000261455.1|LINC01003	147	81	106	89	106	63
ENSG00000261460.1|AC009690.2	57.56	83.71	34.53	44.38	48.99	46.88
ENSG00000261478.1|AC013391.3	16	13	7	8	12	4
ENSG00000261485.1|PAN3-AS1	32	15	28	16	23	21
ENSG00000261487.1|AC135048.1	18.72	15.2	15.65	13.67	18.35	9.85
ENSG00000261490.1|AC005674.2	24	18	16	15	18	6
ENSG00000261505.1|AL031714.1	158.45	131.57	107.68	177.83	175.33	105.02
ENSG00000261512.2|AC092368.3	73.79	60.96	101.74	76.71	56.96	63.34
ENSG00000261526.2|AC012615.1	137	133	81	104	130	87
ENSG00000261534.1|AL596244.1	24	33	23	28	28	29
ENSG00000261556.9|SMG1P7	152.18	104.58	110.76	138.46	124.96	95.82
ENSG00000261578.1|AP003119.3	225	138	141	193	209	152
ENSG00000261584.1|AL513548.1	12.63	9.41	16.47	14.16	26.63	19
ENSG00000261586.2|AC068987.4	13.77	12.86	6.79	7.07	11.78	12.84
ENSG00000261587.2|TMEM249	10.71	6.91	10.9	7.03	16.41	4.3
ENSG00000261604.1|AC114947.2	94.87	45.59	73.36	73.23	113.16	94.49
ENSG00000261609.6|GAN	263.23	245.75	178.2	268.2	278.21	212.25
ENSG00000261611.6|AC010547.4	68.27	39.1	25.3	41.2	29.81	14.31
ENSG00000261613.2|AC093525.6	87.01	116.9	61.97	69	94	71
ENSG00000261654.1|AL360270.2	11	7	6	11	17	5
ENSG00000261659.2|Z92544.2	49.16	25.48	34.39	18.43	45.04	36.61
ENSG00000261663.1|AC009065.8	20	16	18	32	25	19
ENSG00000261716.2|AC239868.1	361.32	206.14	237.82	231.86	283.21	177.38
ENSG00000261732.1|AL031708.1	48.74	100.39	32.29	49.03	46.65	66.69
ENSG00000261740.6|BOLA2-SMG1P6	897.02	770.93	634.67	955.76	885.12	756.63
ENSG00000261759.1|AC099518.5	37.37	63.09	28.05	63.22	53.5	51.53
ENSG00000261762.1|AC027228.2	81.12	62.39	71.6	80.68	73.68	64.43
ENSG00000261770.1|AC006504.1	5	14	10	11	5	7
ENSG00000261777.5|AC012184.3	26	28.3	10.14	17.19	19.18	11
ENSG00000261786.1|AC006058.1	325.01	270.12	237.57	357	337.18	236
ENSG00000261796.1|ISY1-RAB43	627.89	577.78	453.92	585.08	680.97	645.66
ENSG00000261799.1|AC007406.5	148	116	83	115	112	88
ENSG00000261822.1|AC018362.2	22.62	15.36	2.74	17.16	7.9	10.45
ENSG00000261824.6|LINC00662	166.23	149.27	122.52	147	171	148
ENSG00000261829.1|AC009407.1	14	3	7	16	20	7
ENSG00000261832.6|AC138894.1	81.97	55.62	56.72	73.54	72.84	48.4
ENSG00000261840.2|AC093249.6	16.78	10.4	17.71	13.34	21.2	10.89
ENSG00000261879.6|AC087500.1	36.97	36.97	18	24	34.95	23
ENSG00000261884.2|AC040162.1	149.7	110.12	84.46	129.91	154.18	128.75
ENSG00000261934.2|PCDHGA9	146.48	117.36	131.48	138.56	149.42	136.54
ENSG00000261959.1|AC015909.3	131	129	107	146	145	103
ENSG00000261971.7|MMP25-AS1	103	92.61	63	70	80.54	74.72
ENSG00000262001.1|DLGAP1-AS2	82	64	61	72	98	72
ENSG00000262049.1|AC139530.2	116.02	112.34	104.16	98.98	125.1	67.4
ENSG00000262074.6|SNORD3B-2	9.17	3.43	9.19	14.08	4.53	11.62
ENSG00000262155.1|LINC02175	17	8	9	15	12	9
ENSG00000262160.1|AC020978.5	76.01	102.82	141.54	55.7	221.85	106.92
ENSG00000262209.3|PCDHGB3	22.87	17.68	10.02	16.07	23.87	20.15
ENSG00000262223.7|AC110285.1	23	22	29	24	29	15
ENSG00000262227.1|AC004771.3	8	9	8	13	10	17
ENSG00000262246.6|CORO7	430	584.9	598	586	514.08	569
ENSG00000262333.1|HNRNPA1P16	41.52	22.51	29	34	38.6	29
ENSG00000262410.1|AC024361.1	11	10	2	15	9	10
ENSG00000262413.1|AC145207.2	7.66	20.72	15.91	28.83	10.86	4.16
ENSG00000262454.3|MIR193BHG	19	24	18	25	23	12
ENSG00000262456.1|AC006435.1	17.91	0	0	12.95	12.71	18.12
ENSG00000262468.6|LINC01569	30	40	11	45	34	29
ENSG00000262477.1|AC021224.1	28.78	26.99	18.69	36.18	34.55	13.52
ENSG00000262484.1|CCER2	38	39	24	28	37	38
ENSG00000262533.1|AC090617.3	43.85	61.08	28.04	38.51	51.62	29.09
ENSG00000262576.3|PCDHGA4	60.4	59.89	38.14	62.88	56.06	40
ENSG00000262580.5|AC087741.1	71.67	84.48	70.18	91	67	73.15
ENSG00000262587.2|AC133552.2	13	9	10	11	15	5
ENSG00000262633.2|AC005670.2	81.39	104.87	97.16	175.6	153.33	54.22
ENSG00000262655.4|SPON1	2577	2846	1856	3307	2712	2628
ENSG00000262664.3|OVCA2	325.44	307.53	289.43	325.42	311.54	238.51
ENSG00000262703.1|AC009121.1	14	13	5	17	10	9
ENSG00000262712.1|AC012676.1	14.21	15.69	8.48	8.58	22.02	5
ENSG00000262766.1|AC135050.5	11	7	8	6	11	4
ENSG00000262772.1|LINC01977	11	20	12	7	6	9
ENSG00000262791.1|AC130343.1	25.19	22.76	12.48	17.6	8.92	11.42
ENSG00000262814.8|MRPL12	767	785	615	939	864	742
ENSG00000262831.1|AC145207.3	54.4	19.85	17.32	13.21	18.08	18.82
ENSG00000262873.1|AC127496.5	11	12	4	9	13	12
ENSG00000262877.4|AC110285.2	108	74	68	94	89	43
ENSG00000262879.5|AC068152.1	147.47	136.38	95.91	138.95	140.82	135.09
ENSG00000262880.1|AC113189.2	65.06	51.22	56.3	64.59	82	70.07
ENSG00000262902.1|MTCO1P40	5.02	4.02	10.05	12.08	6.03	9.06
ENSG00000262903.1|AC027796.4	6	10	18	16	11	13
ENSG00000262904.1|TMPOP2	8	10	3	11	12	7
ENSG00000262919.8|CCNQ	116	113	99	131	130	121
ENSG00000262967.1|AC005921.2	13.16	19.76	15.52	20.53	13.98	0
ENSG00000263001.6|GTF2I	12079.74	10187.58	7794.89	11721.79	12134.39	9394.34
