Ctrl_417_R1B1	LMP_417_R1B1	Ola_417_R1B1	LMP.Olap_417_R1B1	Ctrl_417_R2B2	LMP_417_R2B2	Ola_417_R2B2	LMP.Olap_417_R2B2	Ctrl_417_R3B2	LMP_417_R3B2	Ola_417_R3B2	LMP.Olap_417_R3B2
ENSG00000204764.14|RANBP17	209	151	135	141	159	131	155	114	176	134	181	113
ENSG00000204767.4|INSYN2B	3	8	6	2	9	6	8	5	123	115	120	83
ENSG00000204778.4|CBWD4P	12.11	15.14	9.17	13.9	4.56	15.8	22.78	9.55	25.93	8.7	14.02	13.61
ENSG00000204789.4|ZNF204P	1	6	2	1	1	3	3	8	18	14	10	17
ENSG00000204802.3|AL590399.1	38.8	20.72	31.48	33.27	21.38	29.11	30.3	26.65	48.82	30.87	43.05	30.37
ENSG00000204805.9|AL391987.2	13.09	3.7	9.78	7.72	6.85	12.71	9.27	8.14	7.29	15.37	5.18	18.18
ENSG00000204815.10|TTC25	55	30	43	52	26	48	43	35	24	20	18	20
ENSG00000204822.7|MRPL53	445.71	338.49	371	404.92	272.55	215.59	288.97	239.77	253.83	297.27	335.74	303.25
ENSG00000204837.4|FGF7P3	33.45	36.43	39.2	37.15	33.56	53.41	43.08	16.52	27.96	37.97	41.85	18.39
ENSG00000204839.9|MROH6	89	103	79	136	89	92	122	82	84	109	134	131
ENSG00000204842.16|ATXN2	1120	977	843	1143	983	898	1054	782	1043	931	959	908
ENSG00000204843.12|DCTN1	7981.05	7710	6600	8650	6810.71	5784	7123.05	5407	6729	6485	7700	6375
ENSG00000204851.6|PNMA8B	67.66	59	44.95	92	56	61	74	48	23.86	36	33.17	34.79
ENSG00000204852.15|TCTN1	295	298	220	233	225	202	249	189	209	162	171	191
ENSG00000204856.12|FAM216A	338.91	311	242.03	308.46	311.52	250.94	300.53	235.79	210	220.53	186.92	184
ENSG00000204859.13|ZBTB48	441	420	396	508	378	302	428	352	282	337	413	345
ENSG00000204860.4|FAM201A	22	18	11	24	23	9	21	7	68	41	57	40
ENSG00000204869.8|IGFL4	25	25	27	33	32	24	31	38	26	19	22	11
ENSG00000204899.6|MZT1	835	594	596	776	683	823	814	685	922	742	765	749
ENSG00000204920.11|ZNF155	159.17	121.97	109.86	125.36	117.69	113	110.62	79	134.54	116	127.6	90.58
ENSG00000204922.5|UQCC3	247.04	213.89	190	226.55	197.94	168	229.04	155.86	138.24	162.8	164.33	191.36
ENSG00000204923.4|FBXO48	83	68	44	67	78	95	84	93	127	106	118	116
ENSG00000204934.10|ATP6V0E2-AS1	159.89	141.8	117.23	204.88	100.8	117.91	133.55	132.75	145.82	145.91	198.95	200.88
ENSG00000204946.10|ZNF783	187.14	194.27	143.22	183.05	146.04	105.35	153.7	90.49	116.52	98.3	133.42	91.01
ENSG00000204947.9|ZNF425	158	182	113	181	149	129	150	150	75	81	105	99
ENSG00000204954.10|C12orf73	178.01	162	153.17	153	114.33	100	120.44	114.02	183.68	149.35	156	153
ENSG00000204956.5|PCDHGA1	248.77	198.82	192.72	243.75	258.15	250.54	254.67	191.29	186.23	145.87	139.2	106.29
ENSG00000204962.6|PCDHA8	8.96	4	0	4.18	20.61	2	3	6.55	0	4.01	0	1
ENSG00000204967.11|PCDHA4	134.94	142.02	139.53	142.79	130.27	124.41	177.39	132.9	44.03	43.62	86.34	59.89
ENSG00000204969.7|PCDHA2	245.83	181.89	156.02	143.6	156.43	124.78	157.34	112.36	56.34	28.1	68.43	20.2
ENSG00000204970.9|PCDHA1	135.9	93.22	108.44	96.32	104.06	117.89	133.53	115.99	87.99	32.24	53	24.25
ENSG00000204977.10|TRIM13	604.19	557.75	447.48	551.3	530.55	488.82	541.43	407.49	399.4	325.06	358.88	275.24
ENSG00000204991.11|SPIRE2	518	590	430	624	364	393	378	426	439	463	542	474
ENSG00000205041.1|AC118344.1	26	15	15	18	13	7	18	13	8	10	15	13
ENSG00000205060.11|SLC35B4	2158	1796	1577	2048	1603	1558	1727	1349	1515	1432	1544	1352
ENSG00000205084.11|TMEM231	151.99	189.52	149.96	177.89	140.81	129	155	95.87	127.25	108.72	160.04	101.67
ENSG00000205085.11|FAM71F2	41	18	32	18	29	28	36	29	34	29	42	28
ENSG00000205089.7|CCNI2	23.66	16.66	12.48	40.8	41.3	30.13	42.43	14.2	35.01	33.1	39.15	25.41
ENSG00000205090.9|TMEM240	44	44	42	58	29	48	40	45	36	51	52	60
ENSG00000205129.8|C4orf47	0	1	3	0	7	14	5	13	1	0	2	0
ENSG00000205133.11|TRIQK	513	385	412	464	469	468	511	423	469	363	382	335
ENSG00000205138.3|SDHAF1	63	44	36	71	56	33	42	26	31	42	51	27
ENSG00000205155.8|PSENEN	283.38	237.21	198.88	259.97	224.79	205.71	227.97	193	264.26	253.39	294.89	206
ENSG00000205189.12|ZBTB10	487.08	370.22	371.54	472.71	437.27	385.64	473.68	374.47	406.66	384.22	375.47	346.11
ENSG00000205208.5|C4orf46	442.61	349	327	440	411	412	448	437	598	681	621	691
ENSG00000205213.14|LGR4	790	653	660	690	620	534	747	472	437	366	414	270
ENSG00000205220.12|PSMB10	163.64	117.12	136.48	132.65	141.13	110.4	140.61	116.95	94.02	112.94	145.73	166.49
ENSG00000205221.12|VIT	2	1	1	3	1	3	1	3	7	4	10	17
ENSG00000205236.6|AC105052.1	0	7.81	35.98	0	10.32	0	7.28	0	0	0	0	0
ENSG00000205238.9|SPDYE2	27.49	47.96	22.43	41	12.91	7.84	6.39	18.33	16.26	15.98	28.01	5.86
ENSG00000205250.9|E2F4	1210	1233	949	1265	913	869	1051	841	990	1001	1101	1022
ENSG00000205268.10|PDE7A	597.93	486.87	365.97	533	495	540	592.91	454.89	591.94	448.73	538.44	479.96
ENSG00000205269.6|TMEM170B	1255	935	963	1121	996	935	1179	826	1036	848	938	901
ENSG00000205302.7|SNX2	1449	1236	1153	1400	1047	1066	1186	943	1435	1191	1322	1183
ENSG00000205307.12|SAP25	15.4	12.54	13.53	12.72	17.63	9.84	12.63	18.47	14.18	9.7	22.03	17.52
ENSG00000205309.14|NT5M	241	237	191	272	187	195	216	194	128	174	185	178
ENSG00000205323.9|SARNP	1271.44	983.5	864.74	1036.42	933.14	894.87	941.05	687.1	1314.09	1080.39	1059.72	966.89
ENSG00000205334.2|LINC01460	19	17	13	27	16	25	16	12	11	9	4	10
ENSG00000205336.11|ADGRG1	2735	2678	2377	3207	2806	2252	2860	2268	1657	1624	2226	1663
ENSG00000205339.10|IPO7	2242.99	1753.99	1711	2065	1927	1803	1951	1592	2496.98	2373.96	2361.99	2126.98
ENSG00000205352.11|PRR13	1319.82	1195.19	1052.07	1275.35	1008.48	945.36	1084.92	952.26	1304.51	1266.46	1182.33	1246.45
ENSG00000205356.9|TECPR1	552	495	482	595	423	406	502	374	424	481	510	468
ENSG00000205363.5|INSYN1	1312	1390	1198	1613	1021	1008	1114	1019	456	439	604	530
ENSG00000205403.13|CFI	135	75	101.55	152.53	212	180	215	143.43	198.92	166	159	105.3
ENSG00000205413.8|SAMD9	455	288	324	433	437	404	448	353	360	322	336	249
ENSG00000205423.11|CNEP1R1	299	270	248	262	278	230	275	221	280	225	243	221
ENSG00000205436.7|EXOC3L4	3	9	11	3	6	1	5	6	3	6	4	2
ENSG00000205464.12|ATP6AP1L	145	123	94	118	88	75	97	83	72	55	52	39
ENSG00000205476.9|CCDC85C	1344.03	1291.72	1226.5	1374.42	1123.55	1077.18	1347.69	902.75	1005.55	982.41	1212.77	1080.03
ENSG00000205482.9|SPDYE18	6.94	5.89	13.11	4.68	3.87	10.48	5.55	7.36	0	1.48	4.2	10.79
ENSG00000205485.13|AC004980.1	70.15	46.07	57.85	55.35	42.74	46.33	68.06	38.68	70.18	57.47	63.55	40.2
ENSG00000205517.12|RGL3	819	987	667	973	613	615	674	635	563	541	618	665
ENSG00000205531.13|NAP1L4	2203	1829	1646	2082	1868	1753	2060	1546	1865	1819	1861	1685
ENSG00000205534.6|SMG1P2	170.08	109.26	136.74	186.8	121.52	122.99	162.51	79.07	202.56	153.9	152.95	171.98
ENSG00000205542.11|TMSB4X	2699.99	2039.99	1912	2613.97	2229.99	2298	2360	2154	4916.99	4768.99	4181.98	4720.99
ENSG00000205544.4|TMEM256	284	256	172	237.44	156	137.85	215.77	150.76	190	182.72	198	189
ENSG00000205559.4|CHKB-DT	7	9	6	11	12	4	11	8	2	5	11	2
ENSG00000205560.12|CPT1B	679.49	700.81	497.52	692.46	530.56	531.36	667.61	566.3	686.64	503.11	661.15	623.54
ENSG00000205571.13|SMN2	263.5	247.19	100.44	293.66	220.27	156.65	197.33	150.91	255.15	245.81	231.33	245.83
ENSG00000205572.9|SERF1B	463.27	356.34	359.02	311.57	292.89	311.35	364.55	218.82	255.05	224.39	240	198.27
ENSG00000205578.6|POM121B	27.65	40.98	23.78	56.52	35.55	22.38	37.95	32.26	14.1	17.32	24.36	26.41
ENSG00000205581.11|HMGN1	3853	2970	2686	3239	3132	2928	3261	2732	3459	2969	2947	2770
ENSG00000205583.13|STAG3L1	177.91	183.43	121.39	208.99	186.24	112.35	146.69	107.98	77.97	131.47	126.7	126.57
ENSG00000205593.12|DENND6B	226.44	234	175	302	203.49	212.01	250.82	238.84	131	141.98	175.53	152.53
ENSG00000205609.12|EIF3CL	1141.3	1346.26	1219.4	1354.65	1053.08	846.02	877.1	1046.76	1231.78	1460.45	1397.64	1914.07
ENSG00000205629.12|LCMT1	408	311	327	331	273	252	277	242	352	256	297	246
ENSG00000205643.11|CDPF1	188	140	136	134	130	116	137	89	125	92	124	95
ENSG00000205659.10|LIN52	598	462	381	508	424	487	537	410	522	435	468	413
ENSG00000205670.11|SMIM11A	239.37	322.13	102.35	144.06	307.93	121.21	215.95	193.34	128.38	74.78	97.93	82.94
ENSG00000205683.11|DPF3	273	201	224	235	233	243	276	197	236	195	241	183
ENSG00000205702.11|CYP2D7	115.18	129.82	110.29	130.52	115.51	83.33	107.16	95.15	79.26	55.59	79.05	77.55
ENSG00000205704.6|LINC00634	8	7	6	11	10	10	2	16	2	4	6	5
ENSG00000205707.10|ETFRF1	155.93	115.32	108	139.44	91.71	98.33	112.28	95.38	133.08	90.53	113.08	79.66
ENSG00000205710.4|C17orf107	20.76	13.18	17	15.83	20.36	15.94	14.93	16.12	7	8.26	18.56	4
ENSG00000205726.15|ITSN1	830	688	581	776	635	587	732	532	1001	837	909	764
ENSG00000205730.6|ITPRIPL2	811.33	698.21	652.38	880.25	820.54	785.19	892.35	806.17	921.09	844.42	996.17	784.39
ENSG00000205740.2|AL359878.1	6	7	5	6	7	12	9	22	12	11	11	15
ENSG00000205744.10|DENND1C	11	8	9	10	12	6	11	7	8	3	10	6
ENSG00000205746.9|AC126755.1	422.56	437.78	399.41	454.71	293.34	228.81	376.04	225.33	209.6	335.71	294.68	414.03
ENSG00000205755.11|CRLF2	2	1.5	3.5	2	3.5	3	3.5	3	43	42.5	34	38.5
ENSG00000205755.11|PAR|Y|CRLF2	2	1.5	3.5	2	3.5	3	3.5	3	43	42.5	34	38.5
ENSG00000205758.12|CRYZL1	738	582	569	658	557	569	623	526	661	500	592	486
ENSG00000205763.13|RP9P	198.41	161.17	96.84	162.16	117.82	141.12	143.25	127.05	173.39	141.08	130.5	125.32
ENSG00000205765.9|C5orf51	1304	1097	970	1132	1169	1012	1261	952	1402	1051	1207	1076
ENSG00000205771.6|CATSPER2P1	29.19	20.46	31	16.02	27.66	12.33	28.04	19.63	21.78	32.77	24.2	18.81
ENSG00000205790.1|DPP9-AS1	15.1	11.43	12.35	23.78	9.54	9.09	10.6	10.87	12.31	5.22	5.21	6.91
ENSG00000205791.3|LOH12CR2	50	37	42	30	37	24	35	32	18	13	12	14
ENSG00000205795.4|CYS1	283	354	257	399	253	289	280	251	213	241	245	241
ENSG00000205808.5|PLPP6	28	30	13	20	36	15	25	20	23	14	14	3
ENSG00000205832.7|C16orf96	32	24	19	36	21	11	18	19	17	11	12	11
ENSG00000205861.11|PCOTH	61.77	61.96	44.78	54.42	37.26	55.26	53.26	46.8	62.02	68.14	53.86	60.81
ENSG00000205863.10|C1QTNF9B	4.23	15.04	5.22	13.58	9.74	6.74	6.71	8.2	5.98	6.8	14.13	8.19
ENSG00000205903.7|ZNF316	1134	1222	962	1298	913	921	1015	828	942	1033	1145	1077
ENSG00000205913.6|SRRM2-AS1	41	49	48	55	46	30	49	22	15	21	16	12
ENSG00000205918.9|PDPK2P	86.28	42.78	50.39	73.79	54.06	46.64	49.6	61.08	87.76	82.75	51.98	46.94
ENSG00000205923.3|CEMP1	16.01	0	29.23	0	2.45	88.28	0	0	0	16.14	80.56	0
ENSG00000205927.5|OLIG2	101	55	99	45	69	74	98	40	38	33	32	33
ENSG00000205930.9|C21orf62-AS1	24	33	13	23	14	11	22	18	13	20	16	9
ENSG00000205937.12|RNPS1	3101.98	2874	2360	2943.99	2536.99	2319	2871.03	2324.98	2480	2493.99	2593	2574.99
ENSG00000205959.3|AC105345.1	15	21	8	5	7	4	4	4	4	8	14	3
ENSG00000205978.6|NYNRIN	782	720	621	783	596	517	600	508	264	222	287	202
ENSG00000205981.8|DNAJC19	511	486	369	423	377	366	387	278	315	269	323.89	259
ENSG00000206052.11|DOK6	34	21	24	24	31	27	33	20	121	64	137	103
ENSG00000206053.13|JPT2	2581.92	2057.87	1923.92	2483.93	1971.91	1990.97	2084.9	1923.87	2436.98	2365.96	2439.93	2303.01
ENSG00000206077.11|ZDHHC11B	875.05	859.28	665.01	816.54	640.28	554.07	733.8	481.65	624.96	539.8	648.86	457.14
ENSG00000206120.11|EGFEM1P	100	61	98	74	92	60	94	59	98	61	89	45
ENSG00000206127.10|GOLGA8O	8.89	3.92	10.48	16.09	14.66	3.11	7.63	19.53	0	7.77	3.69	3.24
ENSG00000206140.11|TMEM191C	18	21	6	15	3	13.77	7	5	7	13	6.19	4.52
ENSG00000206145.8|P2RX6P	50.35	39.6	37	42	31	20	33.45	21.32	36.45	24.31	39.4	26
ENSG00000206149.10|HERC2P9	619.42	590.03	454.44	616.14	573.32	489.69	568.91	490.7	508.25	441.09	558.62	494.17
ENSG00000206195.10|DUXAP8	550.48	429.27	378.31	424.08	373.19	315.49	447.19	303.08	564.08	450.69	509.55	445.32
ENSG00000206337.10|HCP5	12	14	19	12	9	15	10	8	59	56	70	44
ENSG00000206341.7|HLA-H	16.51	9.72	10.5	24.54	4.68	10.4	21.97	25.91	10.21	12.69	6.97	19.71
ENSG00000206344.7|HCG27	70.41	58	39.66	93	54	54.33	67.26	67	43.64	49.06	40.83	44.63
ENSG00000206417.8|H1FX-AS1	35.47	34.5	24.33	37.65	27.11	47.68	30.62	44.43	37.72	46.27	59.6	52.56
ENSG00000206418.4|RAB12	1083	712	737	839	869	768	918	680.99	1100	925	980	866.99
ENSG00000206432.4|TMEM200C	51	27	27	20	37	29	42.26	30	81	72	79	63
ENSG00000206503.13|HLA-A	31472.45	29654.35	25704.5	31248.04	25577.43	23625.58	26018.99	21867.94	21182.45	21856.33	23755.58	21061.75
ENSG00000206527.10|HACD2	3466	2712	2610	2989	3165	2805	3471	2571	3614	2901	3316	2677
ENSG00000206530.11|CFAP44	139.93	153.89	116.26	147.07	164.71	146.62	153.31	186.5	183.85	139.65	156.03	122.97
ENSG00000206532.2|AC117402.1	8	9	3	10	7	7	9	9	13	4	5	0
ENSG00000206535.8|LNP1	61	55	48	66	73	65	80	53	67	45	60	42
ENSG00000206559.8|ZCWPW2	28.13	26.11	22.77	19.66	20.04	25.5	18.3	19.44	26.97	14.97	18.99	23.62
ENSG00000206560.11|ANKRD28	2005	1593	1585	1733	1496	1369	1566	1334	1956	1591	1883	1485
ENSG00000206561.13|COLQ	22.51	23.35	23.82	22.74	33	14.51	22	13.63	26.58	28	29	13
ENSG00000206562.11|METTL6	393	308	297.57	399	281.41	273	311.53	253	403.48	312.87	382	298.53
ENSG00000206567.9|AC022007.1	48	50	35.05	74	24.78	34	34.79	30	60	61	39	35
ENSG00000206573.8|THUMPD3-AS1	423.31	388.07	312.42	373.2	306.48	325.56	351.73	296.27	359.65	293.25	359.02	255.48
ENSG00000207751.3|AP000553.1	44.86	23.22	19.53	44.36	27.46	39.7	14.54	27.46	27.48	35.34	33.48	22.65
ENSG00000210082.2|MT-RNR2	231679	202275	180094	217647	199111	188466	224271	182682	233758	187075	229793	173707
ENSG00000210127.1|MT-TA	7	11	4	15	12	5	7	9	22	11	11	11
ENSG00000210135.1|MT-TN	3	2	2	1	3	0	2	9	2	2	0	5
ENSG00000211445.12|GPX3	686	547	472	766	549	575	679	637	379	362	398	411
ENSG00000211448.11|DIO2	13	13	13	18	10	9	15	11	19	26	27	26
ENSG00000211450.10|SELENOH	774	689	658	736	558	576.83	678.85	511	654	619	706	654
ENSG00000211451.12|GNRHR2	60.24	35.66	36.06	42.44	49.1	51.69	33.61	29.89	56.63	49.98	51.67	37.86
ENSG00000211454.14|AKR7L	18.55	30	19.48	13.16	17	6	12	5	8.02	7	12	5
ENSG00000211455.8|STK38L	585	451	396	552	436	428	506	345	701	522	567	527
ENSG00000211456.11|SACM1L	1484	1373	1109	1424	1129	1191	1277	1069	1710	1404	1482	1323
ENSG00000211459.2|MT-RNR1	26517	22775	20352	24895	18170	17284	19937	16811	19444	16650	18448	14884
ENSG00000211460.12|TSN	3900	3386	2998	3966	3300	3551	3664	3053	3486	3212	3383	2964
ENSG00000211584.14|SLC48A1	1337	1345	1067	1427	1034	1017	1145	982	891	863	957	1008
ENSG00000211829.9|TRDC	12	11	8	9.8	6	7	5.57	5	17.53	16	6	13
ENSG00000212123.4|PRR22	39.08	31.16	45	50.34	29.3	26.9	30.25	27.94	17.11	21.99	19.41	27.75
ENSG00000212127.5|TAS2R14	46.69	41.08	35.95	22.2	17.86	30.64	27.38	23.17	37.8	29.66	28.03	20.02
ENSG00000212643.3|ZRSR2P1	0	6.8	0	0	25.42	6.26	21.24	7.27	0	11.94	0.38	0
ENSG00000212694.8|LINC01089	424.61	403.25	335.88	449.43	359.7	303.98	403.45	311.62	421.98	341.82	429.49	281.12
ENSG00000212719.11|C17orf51	497	461	431	474	422	391	467	405	697	629	595	597
ENSG00000212747.4|RTL8B	513.97	498	395	539.5	463.68	390.36	437.42	334.16	462	448	508.42	471.5
ENSG00000212802.4|RPL15P3	10.65	4.92	4.97	1.26	9.54	8.21	3.91	4.3	7.94	5.04	3.63	9.52
ENSG00000212864.3|RNF208	179	193	168	208	150	143	133	153	115	139	202	191
ENSG00000212907.2|MT-ND4L	36254	30360	27261	30957	29492	27636	33281	28635	35328	32563	36070	30849
ENSG00000212978.6|AC016747.1	364	298	301	357	341	267	322	255	317	215	322	200
ENSG00000212993.5|POU5F1B	8	12	8	11	20.97	4	17.18	13	18.88	8.59	23	4
ENSG00000213015.9|ZNF580	334	265	186.29	264.97	252.71	211	256.63	218	200	211.06	209	186.8
ENSG00000213020.10|ZNF611	156.66	168	130.3	191.58	165.4	154	194	137.59	186	130.53	155.53	124.98
ENSG00000213023.11|SYT3	31.6	21.55	29.85	48.96	25.61	33	23.35	29.29	15.24	27.29	24.25	23
ENSG00000213024.11|NUP62	1162.74	1196.01	961.05	1322.67	1041.79	1016.75	1049.18	966.07	1227.17	1312.9	1273.5	1377.01
ENSG00000213047.13|DENND1B	386	301	324	345	319	349	384	287	270	209	220	175
ENSG00000213057.5|C1orf220	21.76	12	21	18	24	24	27.33	20	22	26	32	38
ENSG00000213062.4|AL021068.1	2	6	2	3	10	5	5	6	14	5	14	2
ENSG00000213064.10|SFT2D2	1450	1267	1089	1372	1172	1169	1431	1243	1424	1303	1392	1334
ENSG00000213066.13|FGFR1OP	458.29	376.14	375.43	393.41	389.41	421.13	459.46	406.76	570.7	505.09	496	413.8
ENSG00000213073.4|AL353625.1	113	97.03	83.17	112	109	126	100	97	177	167	216	162
ENSG00000213079.9|SCAF8	1791.92	1468.69	1386.41	1561.64	1383.97	1233.81	1457.84	1073	1463.18	1212.99	1436.23	1159.78
ENSG00000213096.10|ZNF254	674.85	619.72	519.86	656.5	637.68	599.48	715.95	542.37	598.01	558.14	552.8	438.12
ENSG00000213123.11|TCTEX1D2	74.2	97	72	74	61.87	58.33	78	85	54.5	68	57.95	67
ENSG00000213139.8|CRYGS	53.93	40	28	37	38	53	48	37	39	29	44	42
ENSG00000213145.9|CRIP1	17	36	20	32.68	5	13	12.23	11.46	2	10.5	13	11.44
ENSG00000213160.10|KLHL23	379.29	316.7	276.79	317	278.16	302	305	288.07	343.75	376.57	351.19	386
ENSG00000213171.2|LINGO4	9	5	11	3	6	9	7	16	3	2	1	2
ENSG00000213178.3|RPL22P1	144.35	178.18	115.41	117.61	205.34	109.05	120.7	101.27	206.11	121.4	158.46	106.57
ENSG00000213185.7|FAM24B	92.96	82.59	68.83	94.36	106.41	68.93	95.58	69	85.29	68.73	74.78	70
ENSG00000213186.8|TRIM59	141.8	118.15	141.76	165.07	159.98	154.89	176.06	167.83	155.34	117.73	137.97	134.72
ENSG00000213189.5|BTF3L4P2	91.93	52.99	72.21	83.94	58.32	64.21	60.69	56.21	57.25	59.73	65.25	39.47
ENSG00000213190.3|MLLT11	2379.31	2029.65	1693.01	2389.22	1823.22	2016.4	2038.61	1923.51	3176.42	3070.25	2736.31	2797.46
ENSG00000213199.8|ASIC3	205	212	153	190	164	145	163	179	130	154	153	171
ENSG00000213204.8|AL049697.1	0	14.82	2.02	4.95	7.41	3.23	8.33	5.51	8.87	10.54	5.26	5.06
ENSG00000213213.13|CCDC183	103.86	135.38	94.75	107.32	54.92	59.1	62.56	45.26	60.74	63.83	46.89	31.58
ENSG00000213221.5|DNLZ	110.13	90.42	69.12	117.9	81.19	78.85	57.77	59.37	61.33	69.71	74.9	60.38
ENSG00000213222.3|AC093724.1	24	24.04	22	26	26.09	24	16	13.05	25	26.05	30	25.04
ENSG00000213246.7|SUPT4H1	983.35	805.22	702.93	848.3	641.9	572.55	758.49	576.89	852.21	663.79	731.95	656.9
ENSG00000213281.5|NRAS	2244	1780	1760	2140	1656	1572	1946	1501	2252	1836	1996	1899
ENSG00000213297.8|ZNF625-ZNF20	145.08	116.19	176.22	153.92	115.26	130.51	127.32	151.84	183.03	162.04	136.68	147.04
ENSG00000213300.5|HNRNPA3P6	15.48	14.85	11.32	13.61	7.17	20.44	10.9	14.95	19	12.53	17.78	12.61
ENSG00000213337.9|ANKRD39	199.47	230.37	215.19	246.71	174.32	153.83	188.23	137.57	159.55	192.97	195.93	236.14
ENSG00000213339.9|QTRT1	656	695	585	723	434	416	545	349	311	353	435	369
ENSG00000213341.11|CHUK	923	776	708	874	691	682	810	654	977	839	917	715
ENSG00000213347.10|MXD3	653.34	623.34	567.31	761.72	640.04	675.22	658.82	711.85	485.15	740.95	695.47	843.21
ENSG00000213366.13|GSTM2	1772.46	1739.7	1355.39	1655.91	1088.06	1031.72	1227.33	955.62	1790.44	1313.95	1642.7	1346.09
ENSG00000213380.15|COG8	1076.82	1031.16	864.78	1043.2	904.87	732.97	863.43	771.41	720.92	624.72	686.02	616.21
ENSG00000213385.3|AC105052.2	3.17	3.16	1	6.25	1.14	2.39	5.65	3.5	15.64	4.4	13.85	5
ENSG00000213390.11|ARHGAP19	1648.76	1253.6	1197	1340.75	1432.54	1308	1525.89	1099.35	1462.13	1214.59	1350	1093.28
ENSG00000213397.10|HAUS7	408	379	287.16	427	326	317	363	319.98	282	295.62	353.3	317
ENSG00000213398.7|LCAT	262.16	227.54	195.15	252.92	188.52	185.34	212.45	179.96	134.68	141.03	131.12	115.41
ENSG00000213402.3|PTPRCAP	20.82	1.46	8.6	12.8	7.36	8.9	16.57	6.68	3.31	7.24	5.33	13
ENSG00000213420.8|GPC2	334	302	256	268	242	240	336	237	186	196	210	210
ENSG00000213433.5|RPLP1P6	14	6	9	10	5	3	4	3	3	8	1	9
ENSG00000213442.5|RPL18AP3	13.64	8.18	7.97	7.27	5.97	12.72	7.42	5.1	9	5.12	4.77	11.86
ENSG00000213443.2|AC007068.1	14.29	14.2	13.71	32.28	29.48	19.12	46.72	18.91	25.26	25.81	41.49	13.03
ENSG00000213445.10|SIPA1	1	5	6	14	5	6	9	9	9	9	5	4
ENSG00000213462.5|ERV3-1	393.38	396.28	281.75	353.17	405.55	319.42	323.65	334.61	230.11	129.91	182.34	117.09
ENSG00000213463.5|SYNJ2BP	1307.83	1116.89	1091	1238.91	1122.18	979.95	1113.58	941.52	1154.09	857.29	1044.08	820.49
ENSG00000213465.8|ARL2	401	367	332	434	346	328	366	327	629	676	720	668
ENSG00000213468.6|FIRRE	6	4	13	5	8	13	15	8	20	15	21.82	14
ENSG00000213513.3|IMPDH1P5	5	9	3.01	11	4	9	8.01	5	6	11	6	9
ENSG00000213514.2|AL731556.1	0	3.06	2.02	1.02	2.03	4.05	5.09	0	10.01	8.08	4.07	11.23
ENSG00000213516.10|RBMXL1	419.21	365.15	333.29	431.16	332.96	346.44	416.69	320.35	441.24	364.31	424.85	366.89
ENSG00000213523.10|SRA1	663	612.18	473	648	513	459	503.31	427	573	539	604.22	512
ENSG00000213533.12|STIMATE	727.01	620.35	581.4	718.52	515.27	534.37	614.25	487.86	767.43	655.71	684.06	694.82
ENSG00000213542.3|AC007000.1	3.17	12.84	4.01	3.75	5.71	1.2	1.13	3.5	1.2	6.6	0	2
ENSG00000213551.5|DNAJC9	1783.88	1480.7	1294.45	1626.47	1448.95	1559.52	1575.79	1453.66	2078.58	2032.89	2023.31	1984.99
ENSG00000213553.4|RPLP0P6	11.41	5.06	1.15	6.05	7.05	5.55	6.06	5.08	8.09	8.09	13.1	7.07
ENSG00000213563.6|C8orf82	455	393	395	384	327	313	397	307	295	299	299	286
ENSG00000213578.6|CPLX3	14.19	13.74	10.44	16.95	10.19	6.39	7.74	4.78	2.99	0	2.43	0
ENSG00000213585.11|VDAC1	3201.95	2788	2406.98	2870.99	2680	2557	2772	2341.98	3914	3467.99	3534	3241
ENSG00000213588.6|ZBTB9	313.13	259.09	182.7	264.66	237.28	233.2	312.8	197.99	300.83	298.37	345.72	331.56
ENSG00000213593.10|TMX2	3570.85	2825.1	2670.51	3258.63	2894.97	2687.9	3185.22	2451.38	2713	2515.08	2495.28	2308.97
ENSG00000213599.10|SLX1A-SULT1A3	334.58	282.36	213	282.06	312.68	285.05	331.3	285.95	363	337.43	393.85	357.51
ENSG00000213614.9|HEXA	4753.33	4011.6	3809.07	4442.08	3574.47	3279.08	3918.06	3166.82	4215.31	3202.27	4048.79	3154.59
ENSG00000213619.10|NDUFS3	1347.61	1066.55	1029.32	1139.24	824.2	890	1013.04	729	1068.33	939	894.53	863.61
ENSG00000213625.9|LEPROT	1310.97	1161.87	1016.86	1180	1053.73	969.68	1102.83	932.98	1016.99	845.88	846.61	715
ENSG00000213626.13|LBH	3946	3371	3133	3300	2833	2479	3230	2165	1867	1471	1867	1445
ENSG00000213638.6|ADAT3	6.93	11.47	9.23	19.03	12.05	7.12	7.99	12.84	11.11	18.77	12.43	28
ENSG00000213639.10|PPP1CB	5998	4941.61	4714.91	5524.07	5218.45	5113.74	5709.65	4768.54	4885.11	3993.42	4538.28	3964
ENSG00000213648.10|SULT1A4	17.28	14.8	9.35	27.32	12.28	14.51	15.38	1.04	13.19	12.74	20.11	14.62
ENSG00000213654.10|GPSM3	8	6	15	17	13	8	13	9	2	12	4	11
ENSG00000213658.11|LAT	98.25	100.08	85.08	136.52	83.51	53.35	68.62	57.55	80.45	86.65	56.24	84.14
ENSG00000213671.3|OLA1P2	9	17	10	14	16.01	11	5	6	0	0	0	2
ENSG00000213672.8|NCKIPSD	555	629	446	662	580	540	551	520	626	751	776	817
ENSG00000213676.13|ATF6B	2458	2345	2036	2490	2044	1685	2062	1445	1904	1675	2121	1614
